jobTitle,companyName,salary,skills,jobUrl,approvedOn,expiredOn
IoT Engineering Lead,HEINEKEN Vietnam,Thương lượng,"Automation Engineering, Mechanical Engineering, Mechanical, Electric, Computer Science",https://www.vietnamworks.com/iot-engineering-lead-1991614-jv,2025-12-10T16:04:47+07:00,2026-01-09T23:59:59+07:00
Chuyên Viên Phát Triển Sản Phấm Paygate Cấp 2,Ngân Hàng TMCP Đầu Tư Và Phát Triển Việt Nam (BIDV),Thương lượng,"Tài Chính, Dịch Vụ Ngân Hàng, Xây Dựng Sản Phẩm Số, Phát Triển Sản Phẩm, Product Management",https://www.vietnamworks.com/chuyen-vien-phat-trien-san-pham-paygate-cap-2--1986041-jv,2025-11-26T15:01:04+07:00,2025-12-26T23:59:59+07:00
UX/UI Designer (Yêu Cầu Đính Kèm Porfolio),Tập Đoàn Apec (Apec Group),Thương lượng,"UIUX, UI Design, UI/ UX design, UI/UX, Design Figma",https://www.vietnamworks.com/ux-ui-designer-yeu-cau-dinh-kem-porfolio--1991611-jv,2025-12-10T15:56:25+07:00,2026-01-09T23:59:59+07:00
Software Development Officer,"Rochdale Spears Co., Ltd.",Thương lượng,"ASP.NET, C#, Python, SQL, WooCommerce",https://www.vietnamworks.com/software-development-officer-1991586-jv,2025-12-10T15:31:53+07:00,2026-01-09T23:59:59+07:00
Chuyên Viên Kỹ Thuật Phần Mềm,RT Holdings,Thương lượng,"Python, Phát Triển Phần Mềm, Hệ Thống Mạng, Công Nghệ Thông Tin, Giáo Dục Đào Tạo",https://www.vietnamworks.com/chuyen-vien-ky-thuat-phan-mem--1978612-jv,2025-12-10T15:04:09+07:00,2026-01-09T23:59:59+07:00
[Tuyển Gấp] Trưởng Ban Kiểm Soát Thu Nhập Hấp Dẫn Upto 55 Triệu/tháng,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ ĐIỆN TỬ BÌNH ANH,Thương lượng,"Quản Trị Dữ Liệu, KPI Reporting, Lãnh Đạo, ERP SAP System, Phân Tích Dữ Liệu",https://www.vietnamworks.com/tuyen-gap-truong-ban-kiem-soat-thu-nhap-hap-dan-upto-55-trieuthang-1991515-jv,2025-12-10T15:00:51+07:00,2026-01-09T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ (Mảng Tài Chính – Đầu Tư),CÔNG TY CỔ PHẦN CAPELLA GROUP,Thương lượng,"BPMN Process Analysis, IT Business Analyst, Phân Tích Nghiệp Vụ, Phân Tích Nghiệp Vụ Tài Chính, Business Analysis",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-mang-tai-chinh-djau-tu-1991462-jv,2025-12-10T14:15:40+07:00,2026-01-09T23:59:59+07:00
System Expert,Navigos Search,Thương lượng,"SAP Application, SAP Consulting, English, Supply Chain Planning, Production Planning",https://www.vietnamworks.com/system-expert-1991429-jv,2025-12-10T12:17:52+07:00,2026-01-09T23:59:59+07:00
Chuyên Viên Quản Lý Hạ Tầng Trung Tâm Dữ Liệu - IT Infrastructure Management - Khối Công Nghệ Thông Tin (HO25.446),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Infrastructure Management, Phát Triển Hạ Tầng, Vận Hành Hạ Tầng, Linux Administration, Linux Administration, Linux Administration",https://www.vietnamworks.com/chuyen-vien-quan-ly-ha-tang-trung-tam-du-lieu-it-infrastructure-management-khoi-cong-nghe-thong-tin-ho25-446-1983351-jv,2025-11-18T17:58:59+07:00,2025-12-18T23:59:59+07:00
Software Engineer,Ezom App,Thương lượng,"JavaScript, TypeScript, React, GraphQL, SQL",https://www.vietnamworks.com/software-engineer--1983372-jv,2025-11-18T19:41:21+07:00,2025-12-18T23:59:59+07:00
Chuyên Viên Cao Cấp Kiến Trúc Giải Pháp - Khối Công Nghệ Thông Tin,Ngân hàng TMCP Tiên Phong (TPBank),Thương lượng,"Chiến Lược Kinh Doanh, Giải Pháp Công Nghệ, Kiến Trúc Giải Pháp, Nghiên Cứu Công Nghệ Mới, Phát Triển Dữ Liệu",https://www.vietnamworks.com/chuyen-vien-cao-cap-kien-truc-giai-phap-khoi-cong-nghe-thong-tin-1983281-jv,2025-11-18T16:31:01+07:00,2025-12-18T23:59:59+07:00
Trưởng Phòng GenAI & Automation - Khối Công Nghệ Thông Tin,Ngân hàng TMCP Tiên Phong (TPBank),Thương lượng,"Deep Learning, Machine Learning, Phân Tích Dữ Liệu",https://www.vietnamworks.com/truong-phong-genai-and-automation-khoi-cong-nghe-thong-tin-1983275-jv,2025-11-18T16:28:29+07:00,2025-12-18T23:59:59+07:00
Chuyên Viên Chính/ Cao Cấp Về Giao Diện Và Trải Nghiệm Người Dùng - Khối Công Nghệ Thông Tin,Ngân hàng TMCP Tiên Phong (TPBank),Thương lượng,"Software Prototyping, Sử Dụng Figma, Thiết Kế Trải Nghiệm Người Dùng, Thiết Kế UI-UX, Tối Ưu Hóa Trải Nghiệm Người Dùng",https://www.vietnamworks.com/chuyen-vien-chinh-cao-cap-ve-giao-dien-va-trai-nghiem-nguoi-dung-khoi-cong-nghe-thong-tin-1983283-jv,2025-11-18T16:33:14+07:00,2025-12-18T23:59:59+07:00
Application Support Assistant Manager,Shinhan Vietnam Finance Company Limited,Thương lượng,"Core, Project magement, Application Support",https://www.vietnamworks.com/application-support-assistant-manager-1983105-jv,2025-11-18T14:08:12+07:00,2025-12-18T23:59:59+07:00
Senior Software Engineer (React Native),TECH JDI COMPANY LIMITED,Thương lượng,"API Integration, Leadership, Mobile Application Development, React Native, Typescript",https://www.vietnamworks.com/senior-software-engineer-react-native-1988752-jv,2025-12-02T15:54:47+07:00,2026-01-01T23:59:59+07:00
"Chuyên Viên Tự Động Hóa, AI",Công Ty Cổ Phần Elmich,Thương lượng,"AI, AI, Phân Tích Nghiệp Vụ, RPA, Tự Động Hóa, UIPath",https://www.vietnamworks.com/chuyen-vien-tu-djong-hoa-ai-1988749-jv,2025-12-02T17:42:51+07:00,2026-01-01T23:59:59+07:00
Quality Assurance Specialist (Manufacturing Background),Lovepop Việt Nam,Thương lượng,"Communication Skills, Material Quality Assurance, Problem-solving, Process Control, Quality Assurance",https://www.vietnamworks.com/quality-assurance-specialist-manufacturing-background-1988614-jv,2025-12-02T13:23:48+07:00,2026-01-01T23:59:59+07:00
Chuyên Gia Phân Tích Và Giải Pháp Thu Hồi Nợ,Công Ty Tài Chính Trách Nhiệm Hữu Hạn MB Shinsei (Mcredit),Thương lượng,"Data Analytics, Risk Analysis, Phân tích giải pháp, thu hồi nợ, Python",https://www.vietnamworks.com/chuyen-gia-phan-tich-va-giai-phap-thu-hoi-no-1988648-jv,2025-12-02T14:50:10+07:00,2026-01-01T23:59:59+07:00
MB Trainee - AI Engineer Fresher - Khối Công Nghệ Thông Tin (HOLT.14),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"C/C++, NLP, Python, Teamwork, TensorFlow",https://www.vietnamworks.com/mb-trainee-ai-engineer-fresher-khoi-cong-nghe-thong-tin-holt-14--1978070-jv,2025-12-10T11:12:08+07:00,2026-01-09T23:59:59+07:00
Chuyên viên Quản trị sản phẩm - Product Management Specialist - Ban Sản phẩm và Marketing (HO25.466),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Product Development, Agile, Design Thinking, Data Analysis, Lean",https://www.vietnamworks.com/chuyen-vien-quan-tri-san-pham-product-management-specialist-ban-san-pham-va-marketing-ho25-466-1977437-jv,2025-12-10T11:12:03+07:00,2026-01-09T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst,Công Ty Cổ Phần Tập Đoàn BRG,Thương lượng,"Bussiness Analyst, Quản Trị Dự Án Phần Mềm, Software Analysis, Software Solution Architecture",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst--1991392-jv,2025-12-10T11:05:32+07:00,2026-01-09T23:59:59+07:00
Techlead Python,Navigos Search,Thương lượng,"Cloud Infrastructure, Database Software, Leadership Skills, Core Python Expertise, Backend & Api Development",https://www.vietnamworks.com/techlead-python-1991389-jv,2025-12-10T11:03:43+07:00,2026-01-09T23:59:59+07:00
NodeJS Lead,Navigos Search,Thương lượng,"API RESTful, Cloud Platform, Node.js, Problem-solving, Saas Architecture",https://www.vietnamworks.com/nodejs-lead-1991388-jv,2025-12-10T11:00:30+07:00,2026-01-09T23:59:59+07:00
HR Intern Employer Branding & UX/UI Support (English Required),Mitsubishi Electric Vietnam Co. Ltd.,Thương lượng,"Canva, Canva, Canva, Communication, Figma, SharePoint, UI/UX",https://www.vietnamworks.com/hr-intern-employer-branding-and-uxui-support-english-required-1991365-jv,2025-12-10T10:33:21+07:00,2026-01-09T23:59:59+07:00
Kỹ Sư DevOps,Công ty cổ phần Tập đoàn Bảo hiểm DBV,Thương lượng,"Cloud Computing, CI/CD, LINUX, VMware Management, Windows Server",https://www.vietnamworks.com/ky-su-devops--1991352-jv,2025-12-10T10:18:43+07:00,2026-01-09T23:59:59+07:00
System & Security Engineer,"Wide Viet Nam CO., LTD.",Thương lượng,"Nessus, PowerShell, Virtual Network Functions, Vulnerability Scanning",https://www.vietnamworks.com/system-and-security-engineer-1985422-jv,2025-11-25T11:14:32+07:00,2025-12-25T23:59:59+07:00
[HCM] Junior QC Engineer (Automation),Pizza 4P's,Thương lượng,"Qc Engineering, Manual Testing, Automation",https://www.vietnamworks.com/hcm-junior-qc-engineer-automation-1991273-jv,2025-12-09T18:34:10+07:00,2026-01-08T23:59:59+07:00
AI & Machine Learning Engineer (E-Commerce),Deuba Vietnam Representative Office,Thương lượng,"AI/ML, API Development, Data Science, Problem-solving, Collaboration",https://www.vietnamworks.com/ai-and-machine-learning-engineer-e-commerce-1988587-jv,2025-12-02T17:39:12+07:00,2026-01-01T23:59:59+07:00
Specialist - IT Security,Sabeco - Tổng Công Ty Cổ Phần Bia - Rượu - Nước Giải Khát Sài Gòn,Thương lượng,"IT System Administration, IT Project Management, IT Project Planning, IT Operations, Network",https://www.vietnamworks.com/specialist-it-security-1991265-jv,2025-12-09T17:53:12+07:00,2026-01-08T23:59:59+07:00
Senior Deep Learning Engineer (PhD required),Navigos Search's Client,Thương lượng,"Deep Learning, Network Communication, Digital Signal Processor, Python Programming, Ai/Ml Expertise",https://www.vietnamworks.com/senior-deep-learning-engineer-phd-required-1991255-jv,2025-12-09T17:39:57+07:00,2026-01-08T23:59:59+07:00
Service Desk Analyst,HS Analytics,Thương lượng,"English Language Proficiency, Jira Service Management, Salesforce Service Cloud, Technical Support",https://www.vietnamworks.com/service-desk-analyst-1991239-jv,2025-12-09T17:08:53+07:00,2026-01-08T23:59:59+07:00
Nhân Viên Kỹ Thuật Tại Hà Nội - 10Tr - 15Tr Vnd/tháng,Công Ty TNHH Công Nghệ Zkteco Việt Nam,Thương lượng,"Presales Technical, Thiết Kế Giải Pháp, Hỗ Trợ Kỹ Thuật, Bảo Mật Hệ Thống, Tư Vấn Kỹ Thuật",https://www.vietnamworks.com/nhan-vien-ky-thuat-tai-ha-noi-10tr-15tr-vnd-thang-1985575-jv,2025-11-25T16:18:42+07:00,2025-12-25T23:59:59+07:00
Nhân Viên Lập Trình Phần Mềm (.NET Developer),Công ty cổ phần công nghệ Nanosoft,Thương lượng,"C#, ASP.NET, MVC, .Net Core, English Reading",https://www.vietnamworks.com/nhan-vien-lap-trinh-phan-mem-net-developer-1983271-jv,2025-11-18T16:40:24+07:00,2025-12-18T23:59:59+07:00
Chuyên Viên Công Nghệ Thông Tin (Vũng Tàu),Công Ty EGS (Việt Nam),Thương lượng,"Cloud Platform, Cybersecurity, Network, ISO, System Administration",https://www.vietnamworks.com/chuyen-vien-cong-nghe-thong-tin-vung-tau-1985654-jv,2025-11-25T16:51:07+07:00,2025-12-25T23:59:59+07:00
IT Fullstack,CÔNG TY TNHH ROOT ROTATION,Thương lượng,"FullStack, CSS, Front End, HTML, JavaScript",https://www.vietnamworks.com/it-fullstack-1991158-jv,2025-12-09T16:45:23+07:00,2026-01-08T23:59:59+07:00
Trưởng Phòng Phát Triển (Product & Tech),K&M Holdings,Thương lượng,"JavaScript ES6, Leadership Skills, NodeJS, React, Software Development",https://www.vietnamworks.com/truong-phong-phat-trien-product-tech-1991205-jv,2025-12-09T16:32:42+07:00,2026-01-08T23:59:59+07:00
Regional Information Security Officer (APAC),"Shiseido Cosmetics Vietnam CO., LTD",Thương lượng,"Cybersecurity, Security Awareness, Threat Intelligence, Vendor Management",https://www.vietnamworks.com/regional-information-security-officer-apac-1985549-jv,2025-11-25T14:57:16+07:00,2025-12-25T23:59:59+07:00
Data Analyst / Digital Marketing Analyst,Metasource,Thương lượng,"Analytical Thinking, Looker Studio, Social Analytics, SQL, Supermetrics, Supermetrics",https://www.vietnamworks.com/data-analyst-digital-marketing-analyst-1991086-jv,2025-12-09T14:34:21+07:00,2026-01-08T23:59:59+07:00
Java Developer (Team Lead),Shinhan Vietnam Finance,Thương lượng,"Java, Application Development, Oracle, Java J2EE",https://www.vietnamworks.com/java-developer-team-lead--1970745-jv,2025-11-17T14:45:59+07:00,2025-12-17T23:59:59+07:00
Senior OutSystems Developer,Bosch Global Software Technologies Company Limited,Thương lượng,"Agile Software Development, Outsystems Platform, Problem-solving, Systems Integration, Web Application Technology",https://www.vietnamworks.com/senior-outsystems-developer-1970749-jv,2025-11-17T10:51:26+07:00,2025-12-17T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ/ Business Analyst - Yêu Cầu 2 Năm Kinh Nghiệm,MISA Jointstock Company,Thương lượng,"Nghiên Cứu Thị Trường, Business Information Systems, Bussiness Analyst, MBA, Phân Tích Nghiệp Vụ",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-yeu-cau-2-nam-kinh-nghiem-1982473-jv,2025-11-17T11:03:19+07:00,2025-12-17T23:59:59+07:00
Kỹ Sư Quản Trị Mạng Và ATTT,Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT),Thương lượng,"An Toàn Thông Tin, Bảo Mật Web, Cisco IOS, Mô Phỏng Phân Tích, Quản Trị Mạng",https://www.vietnamworks.com/ky-su-quan-tri-mang-va-attt-1982397-jv,2025-11-17T10:11:08+07:00,2025-12-17T23:59:59+07:00
Customer Engineer (Cloud Services) - Upto 25 Triệu,Công Ty Cổ Phần Sunteco,Thương lượng,"OpenStack, CI/CD, Cloud Services, Customer Support, Tư Vấn Kỹ Thuật",https://www.vietnamworks.com/customer-engineer-cloud-services-upto-25-trieu-1970835-jv,2025-11-17T13:19:10+07:00,2025-12-17T23:59:59+07:00
IT Security Assistant Manager,KPMG Việt Nam,Thương lượng,"Application Security Assessment, Communication Skills, Incident Response, IT Security, Vulnerability Scanning",https://www.vietnamworks.com/it-security-assistant-manager-1982414-jv,2025-11-17T10:27:44+07:00,2025-12-17T23:59:59+07:00
Chuyên Viên Kiểm Thử Phần Mềm (Tester) _ 1-3 Năm Kinh Nghiệm,Công Ty Cổ Phần Niq Việt Nam,Thương lượng,"Bug Tracking, Jira, Kiểm Thử Phần Mềm, Postman, Viết Test Case",https://www.vietnamworks.com/chuyen-vien-kiem-thu-phan-mem-tester-1-3-nam-kinh-nghiem-1982542-jv,2025-11-17T13:39:49+07:00,2025-12-17T23:59:59+07:00
"Lập Trình Viên Fullstack (.Net Core, Angular) _ 2-3 Năm Kinh Nghiệm",Công Ty Cổ Phần Niq Việt Nam,Thương lượng,".Net Core, Angular, Angular, Angular, ASP.Net, C#, SQL",https://www.vietnamworks.com/lap-trinh-vien-fullstack-net-core-angular-2-3-nam-kinh-nghiem-1982545-jv,2025-11-17T13:40:14+07:00,2025-12-17T23:59:59+07:00
Data Analytics Associate | Hybird | Global Career Growth,"First Trust ACPA Vietnam CO., LTD",Thương lượng,"Data Analysis, General Accounting Principals, SQL, Auditing, Phân Tích Dữ Liệu",https://www.vietnamworks.com/data-analytics-associate-or-hybird-or-global-career-growth-1982673-jv,2025-11-17T15:42:23+07:00,2025-12-17T23:59:59+07:00
AI Project Manager,Công Ty Easia Travel,Thương lượng,"AI, AI Implementation, Data-Driven, Project Management, English",https://www.vietnamworks.com/ai-project-manager--1982728-jv,2025-11-17T16:22:58+07:00,2025-12-17T23:59:59+07:00
Order Entry (Nhân Viên Nhập Liệu - KCN Long Hậu),Avery Dennison Vietnam,Thương lượng,"Data Entry, ERP, Order Processing, Order Fulfillment, Order Management System",https://www.vietnamworks.com/order-entry-nhan-vien-nhap-lieu-kcn-long-hau-1987967-jv,2025-12-01T10:30:11+07:00,2025-12-31T23:59:59+07:00
Master Data Lead,"Rochdale Spears Co., Ltd.",Thương lượng,"Master Data Management, ERP Dynamic 365, Dynamics AX, PLM system, Data governance",https://www.vietnamworks.com/master-data-lead-1974273-jv,2025-12-01T11:08:48+07:00,2025-12-31T23:59:59+07:00
Senior Full Stack Developer,Siraya Technology,Thương lượng,"Full Stack Development, Cloud, Frontend development",https://www.vietnamworks.com/senior-full-stack-developer--1988002-jv,2025-12-01T10:57:48+07:00,2025-12-31T23:59:59+07:00
Hardware Engineer Electronics,"Praxis Automation Vietnam CO., LTD",Thương lượng,"PCB Design, Schematic Capture, Electronic Engineering, Automation System Design, Effective Communication",https://www.vietnamworks.com/hardware-engineer-electronics--1987886-jv,2025-12-01T09:23:29+07:00,2025-12-31T23:59:59+07:00
Senior PCB Engineer,Công Ty Cổ Phần ITR VN,Thương lượng,"Hardware Design, Problem Analysis, Communication, PCB",https://www.vietnamworks.com/senior-pcb-engineer-1982674-jv,2025-11-17T16:36:29+07:00,2025-12-17T23:59:59+07:00
Senior Python Developer (1 - Year Contractor),Bosch Global Software Technologies Company Limited,Thương lượng,"AUTOSAR, Embedded Software, Python, Rust Programming, TypeScript",https://www.vietnamworks.com/senior-python-developer-1-year-contractor-1988004-jv,2025-12-01T11:00:10+07:00,2025-12-31T23:59:59+07:00
Senior Fullstack Developer,CÔNG TY CỔ PHẦN TQC SOLUTION,Thương lượng,"HTML/CSS, NodeJS, ReactJS, REST API, UI/UX",https://www.vietnamworks.com/senior-fullstack-developer-1988067-jv,2025-12-01T13:09:21+07:00,2025-12-31T23:59:59+07:00
IT Manager/Supervisor,Vietnamworks' Client,Thương lượng,"IT Management, Project Management, Budget Management, IT Security, Leadership",https://www.vietnamworks.com/it-manager-supervisor-1990998-jv,2025-12-09T11:03:28+07:00,2026-01-08T23:59:59+07:00
IT Specialist,"Kuehne + Nagel Co., Ltd Vietnam",Thương lượng,"Communication Skills, End User Support, IT Infrastructure, IT Support, IT Support, IT Support, IT Support, Troubleshooting Skills",https://www.vietnamworks.com/it-specialist-1990928-jv,2025-12-09T10:08:09+07:00,2026-01-08T23:59:59+07:00
"Sales Manager (Saas, BFSI)",Vietnamworks' Client,Thương lượng,"Sales, Software As A Service Sales",https://www.vietnamworks.com/sales-manager-saas-bfsi-1990957-jv,2025-12-09T10:02:53+07:00,2026-01-08T23:59:59+07:00
Software Engineer,Vietnamworks' Client,Thương lượng,"PHP Development, Laravel, PostgreSQL, JavaScript, Clean Code",https://www.vietnamworks.com/software-engineer-273-1990886-jv,2025-12-08T18:00:43+07:00,2026-01-07T23:59:59+07:00
Java Software Engineer (Middle/Senior/Principal),Vietnamworks' Client,Thương lượng,"Java, JavaScript, PostgreSQL, DevOps, Communication",https://www.vietnamworks.com/java-software-engineer-middle-senior-principal-1990879-jv,2025-12-08T17:54:17+07:00,2026-01-07T23:59:59+07:00
Kỹ Sư Công Nghệ Thông Tin (Hệ Thống ERP) - Có Thể Đi Làm Sau Tết,Công Ty Cổ Phần Cơ Khí Xây Dựng Amecc,Thương lượng,"Phân tích nghiệp vụ, ERP System, Phần mềm văn phòng, Technical Support, ERP",https://www.vietnamworks.com/ky-su-cong-nghe-thong-tin-he-thong-erp-co-the-di-lam-sau-tet--1990825-jv,2025-12-08T17:24:01+07:00,2026-01-07T23:59:59+07:00
Application Development & Support Manager,United Overseas Bank (Vietnam) Limited (UOB),Thương lượng,"Application Development, Automation Maintenance, IT Governance, Problem-solving, Software Development",https://www.vietnamworks.com/application-development-and-support-manager-1990822-jv,2025-12-08T17:23:15+07:00,2026-01-07T23:59:59+07:00
Product Marketing Senior Specialist (Samsung Care+) - Mobile Experienxe Business,Samsung Vina Electronics (Savina-S),Thương lượng,"Data Analytics, Customer Experience Analysis, UI - UX, Product Management",https://www.vietnamworks.com/product-marketing-senior-specialist-samsung-care-mobile-experienxe-business-1990812-jv,2025-12-08T17:09:37+07:00,2026-01-07T23:59:59+07:00
Nhân Viên MES (IT),CÔNG TY TNHH JCV CORP,Thương lượng,"Cài Đặt Phần Mềm, Hệ Thống Mạng, Hệ Thống MES, Phân Tích Dữ Liệu, Quản Trị Hệ Thống ERP",https://www.vietnamworks.com/nhan-vien-mes-it-1982420-jv,2025-11-17T13:24:47+07:00,2025-12-17T23:59:59+07:00
"Business Analyst (ERP System, New Factory In Hai Phong)",Navigos Search's Client,Thương lượng,,https://www.vietnamworks.com/business-analyst-erp-system-new-factory-in-hai-phong-1990598-jv,2025-12-08T12:24:13+07:00,2026-01-07T23:59:59+07:00
IT Senior System Administrator,gbc engineers Vietnam LLC,Thương lượng,"Linux System Administration, Network Management, System Security Management, Windows System Administration, Data Backup",https://www.vietnamworks.com/it-senior-system-administrator-1982239-jv,2025-11-16T16:38:21+07:00,2025-12-16T23:59:59+07:00
Kỹ Thuật Viên Kiểm Tra Chất Lượng,CÔNG TY TNHH AMPHENOL TECHNOLOGY VIỆT NAM,Thương lượng,"Cơ Điện Tử, Kiểm Tra Chất Lượng, Sử Dụng Email, Tiếng Anh Căn Bản, Tin Học Văn Phòng",https://www.vietnamworks.com/ky-thuat-vien-kiem-tra-chat-luong-1987787-jv,2025-11-29T13:15:57+07:00,2025-12-29T23:59:59+07:00
"[Hexogon VN] Kĩ Sư Lập Trình Unity, Unreal, Python",Công Ty TNHH Hexogon Việt Nam,Thương lượng,"Altium Designer, Python Programming, C#, General Communication English, MATLAB",https://www.vietnamworks.com/hexogon-vn-ki-su-lap-trinh-unity-unreal-python--1987350-jv,2025-11-28T15:54:19+07:00,2025-12-28T23:59:59+07:00
Tư Vấn Giải Pháp Hạ Tầng CNTT,Công Ty Cổ Phần Tập Đoàn HiPT,Thương lượng,"Tư Vấn Giải Pháp, Quản Trị Máy Chủ Server, Kiến Thức Hpe, Kiến Thức Ibm",https://www.vietnamworks.com/tu-van-giai-phap-ha-tang-cntt-1987085-jv,2025-11-28T11:41:46+07:00,2025-12-28T23:59:59+07:00
Expert System Architect (Lương Tới 4000$),Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"Blockchain, WEB3, wallet, Defi Protocols, NFT Development",https://www.vietnamworks.com/expert-system-architect-luong-toi-4000dollar-1987254-jv,2025-11-28T17:48:29+07:00,2025-12-28T23:59:59+07:00
[Tuyển Gấp] Kỹ Thuật Viên Máy Tính,Trường Trung Cấp Nghề Châu Hưng,Thương lượng,"End User Support, IT Helpdesk, IT Support, IT Support, IT Support, IT Support",https://www.vietnamworks.com/tuyen-gap-ky-thuat-vien-may-tinh-1987366-jv,2025-11-28T16:01:40+07:00,2025-12-28T23:59:59+07:00
Kỹ Sư MES- MES工程师,CÔNG TY TNHH RQ TECHNOLOGY ELECTRONICS VIỆT NAM,Thương lượng,"Cơ Sở Dữ Liệu SQL Server, Excel, It, Phân Tích Lỗi, Xử Lý Dữ Liệu",https://www.vietnamworks.com/ky-su-mes-mes-1987622-jv,2025-11-28T18:10:00+07:00,2025-12-28T23:59:59+07:00
[Canon Quế Võ]_Tuyển Dụng Nhân Viên IT,Công Ty TNHH Canon Việt Nam,Thương lượng,"English, software, AI",https://www.vietnamworks.com/canon-que-vo-tuyen-dung-nhan-vien-it--1987431-jv,2025-11-28T16:39:27+07:00,2025-12-28T23:59:59+07:00
Senior AI QA/QC Engineer,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),Thương lượng,"AI/ML, Ci/Cd Methodologies, Tư Duy Phản Biện, AI Prompt Engineering, Software Quality Assurance",https://www.vietnamworks.com/senior-ai-qaqc-engineer-1987434-jv,2025-11-28T16:40:41+07:00,2025-12-28T23:59:59+07:00
[Canon Tiên Sơn]_Tuyển Dụng Nhân Viên IT (Chấp Nhận Ứng Viên Mới Tốt Nghiệp),Công Ty TNHH Canon Việt Nam,Thương lượng,"English, PostgreSQL, MS SQL DBA, Oracle Form",https://www.vietnamworks.com/canon-tien-son-tuyen-dung-nhan-vien-it-chap-nhan-ung-vien-moi-tot-nghiep--1987441-jv,2025-11-28T16:46:08+07:00,2025-12-28T23:59:59+07:00
Senior Backend Developer (Nodejs),GoCode Pte Ltd,Thương lượng,"AWS, AWS, Azure, CI/CD, Golang, Node.js",https://www.vietnamworks.com/senior-backend-developer-nodejs-1987315-jv,2025-11-28T17:08:59+07:00,2025-12-28T23:59:59+07:00
Quản Lý Kỹ Thuật & Phát Triển Sản Phẩm (Technical Service & Product Manager),Công Ty TNHH Tín Bảo Lan,Thương lượng,"Product Manager, Product Development, Technical Manager, After Sales Management, Service Management, Product Manager, Product Manager",https://www.vietnamworks.com/quan-ly-ky-thuat-and-phat-trien-san-pham-technical-service-and-product-manager--1987021-jv,2025-11-28T10:48:37+07:00,2025-12-28T23:59:59+07:00
"Manager of Transaction Banking, E-Channels & Services Department, Head Office",Public Bank Vietnam Ltd,Thương lượng,"Digital Platform, Distribution Channel Development, Internet Banking, Mobile Banking",https://www.vietnamworks.com/manager-of-transaction-banking-e-channels-and-services-department-head-office-1973426-jv,2025-11-28T14:16:40+07:00,2025-12-28T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ,Công Ty Cổ Phần Canifa,Thương lượng,"Business Analysis, REST API, Systemic Thinking, Teamwork",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu--1987217-jv,2025-11-28T14:36:57+07:00,2025-12-28T23:59:59+07:00
Graphic Designer (Brand & UI Visual),GKIM Digital,Thương lượng,"Graphic Designer, designer, UI Designing",https://www.vietnamworks.com/graphic-designer-brand-ui-visual-1990296-jv,2025-12-05T18:01:25+07:00,2026-01-04T23:59:59+07:00
Designer UI/UX,Công Ty Cổ Phần Giáo Dục American Study,Thương lượng,"Game Developer, Game Unity, UXUI Design, Graphic & Layout Design (InDesign), Figma & Illustrator",https://www.vietnamworks.com/designer-uiux-1984636-jv,2025-11-21T17:51:25+07:00,2025-12-21T23:59:59+07:00
"Nhân Viên Tư Vấn Giải Pháp CNTT (Hà Nội, HCM, Đà Nẵng)",Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),Thương lượng,"CNTT, Mô Hình Hóa Nghiệp Vụ, Phân Tích Nghiệp Vụ, Xây Dựng Mô Hình, Điện tử viễn thông",https://www.vietnamworks.com/nhan-vien-tu-van-giai-phap-cntt-ha-noi-hcm-dja-nang-1990139-jv,2025-12-05T16:36:44+07:00,2026-01-04T23:59:59+07:00
Information Security Officer,Shinhan Vietnam Finance Company Limited,Thương lượng,"Security System Management, Security Risk Assessment, IT Governance, SIEM, IT Policy",https://www.vietnamworks.com/information-security-officer--1974558-jv,2025-11-27T15:13:49+07:00,2025-12-27T23:59:59+07:00
"Senior Developer, Digital Platform Delivery (Java, SQL, Web Service, DevOps)",Sun Life Vietnam (Sun Life),Thương lượng,"Software Development, Application Development Framework, ORM, SQL, DevOps",https://www.vietnamworks.com/senior-developer-digital-platform-delivery-java-sql-web-service-devops--1986445-jv,2025-11-27T11:27:12+07:00,2025-12-27T23:59:59+07:00
